file,label,entropy,laplacian_variance,hf_energy_ratio,spectral_slope,noise_entropy,gradient_variance,edge_density,color_uniformity,saturation_mean,dct_energy_ratio
000000080949.png,0,7.514198,559.739402,0.011678,3.459379,4.224759,7229.861118,0.049202,50.292147,0.405813,9e-06
000000081061.png,0,7.211238,868.815888,0.006884,3.072251,5.29424,5196.883602,0.099773,38.043916,0.423502,0.000481
000000081394.png,0,7.586959,2000.726044,0.034881,3.004587,5.325032,15207.364096,0.132812,48.698064,0.371719,0.001328
000000081594.png,0,7.865455,2759.288846,0.018327,2.760322,5.460277,13501.483722,0.121925,61.739828,0.217357,0.001424
000000081738.png,0,7.494792,863.988971,0.006201,2.772434,4.801425,4458.941064,0.069561,42.564771,0.295343,0.000335
000000081766.png,0,7.912199,2429.286646,0.019747,2.958574,5.892989,12738.336315,0.182629,56.712368,0.197934,0.000545
000000081988.png,0,7.151207,609.320919,0.004386,3.868747,3.636595,10842.380762,0.045475,65.118165,0.096705,6.5e-05
000000082085.png,0,7.663263,1764.15218,0.033336,3.266373,5.288849,13152.563478,0.149864,50.145743,0.271198,0.000286
000000082180.png,0,7.480624,675.06086,0.006277,3.697624,5.274331,8649.371781,0.095486,39.89639,0.132636,0.000245
000000082688.png,0,7.376755,206.230219,0.003253,3.889321,3.704861,4278.903842,0.032898,75.716654,0.400083,4.6e-05
000000082696.png,0,7.474705,969.544775,0.018536,3.903889,4.998802,14476.776541,0.095123,36.389232,0.355795,7.7e-05
000000082715.png,0,7.434726,2817.203731,0.020896,2.765962,5.681445,9118.159487,0.169868,43.8323,0.454049,0.001153
000000082765.png,0,6.865655,179.228631,0.005054,3.772959,4.201183,3340.3857,0.020775,53.487464,0.062459,0.000105
000000082807.png,0,6.664849,286.112001,0.00541,3.37491,3.973341,3815.166623,0.042728,75.446543,0.471432,0.000269
000000082812.png,0,7.760808,2047.238401,0.024435,4.01572,5.589393,24102.353569,0.15826,66.225356,0.133509,0.000157
000000082821.png,0,7.605468,4509.865204,0.065972,2.765475,6.109628,18866.208282,0.22905,40.412029,0.418784,0.001483
000000082846.png,0,7.589562,2550.046339,0.042776,3.052249,5.899216,16459.911646,0.193134,41.331198,0.51614,0.000529
000000082986.png,0,7.117776,5679.306084,0.023403,2.70515,5.557084,22156.033166,0.218662,63.608078,0.281933,0.002212
000000083113.png,0,7.676544,5095.648262,0.024377,2.534228,5.872529,18157.586821,0.215435,62.353405,0.266695,0.002631
000000083172.png,0,6.581952,651.14123,0.010904,3.153415,3.910336,6436.014347,0.038719,34.484249,0.216448,0.000493
000000083531.png,0,7.417793,204.197944,0.009554,4.47055,4.8382,5685.910757,0.069016,39.306893,0.428498,1e-06
000000083540.png,0,7.426265,1856.60231,0.038073,3.13434,5.641394,10354.364185,0.217102,35.785271,0.198278,0.001373
000000084031.png,0,7.37949,1918.224552,0.029384,3.333269,5.486259,17622.503769,0.131931,34.492296,0.278309,0.000891
000000084170.png,0,7.245515,1082.657415,0.027651,2.914429,5.241768,6677.435969,0.093071,40.741386,0.253583,0.001641
000000084241.png,0,7.85387,378.581612,0.008354,4.146387,4.717059,7042.777195,0.08004,57.142003,0.496598,4e-05
000000084270.png,0,7.61692,2227.127089,0.030893,2.987902,5.074725,15169.338522,0.142029,46.450092,0.250378,0.001416
000000084362.png,0,7.004827,557.793814,0.00944,3.428021,4.842026,5205.676129,0.083256,81.420913,0.113046,0.006201
000000084431.png,0,7.207685,59.546051,0.001556,4.250082,5.116636,1423.368797,0.026577,36.001062,0.483812,2.2e-05
000000084477.png,0,6.974743,886.531254,0.012966,3.403788,4.631471,9824.176368,0.055347,38.55048,0.39386,0.000175
000000084492.png,0,7.884167,3245.276581,0.033892,3.597758,5.448814,34800.878181,0.158184,64.023104,0.20907,8.2e-05
000000084650.png,0,6.644808,1250.075308,0.044322,2.444667,4.789222,3707.837045,0.061356,29.15082,0.242066,0.003408
000000084664.png,0,7.500499,345.76131,0.003165,2.986119,4.402275,2436.056081,0.041359,47.89071,0.308088,0.000277
000000084674.png,0,7.441051,664.088893,0.015811,3.337396,4.432302,6941.946198,0.068954,42.811349,0.507701,0.000296
000000084752.png,0,7.298661,809.582139,0.007408,3.614784,4.194658,10360.843116,0.046429,85.376793,0.167264,0.000124
000000085089.png,0,7.326825,1680.624339,0.021739,3.429594,4.500883,14761.135727,0.112762,71.429762,0.320982,0.000595
000000085157.png,0,7.791201,2357.946345,0.028824,2.992054,5.19209,16181.656134,0.126637,59.132281,0.509069,0.001077
000000085195.png,0,6.811892,658.608211,0.003943,3.218194,4.33454,6842.745182,0.063057,81.587912,0.279911,0.001157
000000085329.png,0,4.74366,552.33604,0.013034,3.339127,2.837375,6007.263422,0.028919,69.536789,0.323479,0.000443
000000085376.png,0,7.562471,2808.627396,0.030379,2.812935,5.482472,12922.166563,0.166733,62.395917,0.292851,0.001915
000000085478.png,0,7.151173,446.925078,0.014502,3.71855,5.074709,4079.131232,0.082306,31.894196,0.157873,9.9e-05
000000085576.png,0,6.453408,199.408878,0.003409,3.988794,3.377319,3427.230377,0.033073,49.57103,0.134557,0.000161
000000085665.png,0,3.449734,423.445927,0.00163,3.383695,2.337369,6653.748657,0.013927,30.783134,0.034666,0.000238
000000085682.png,0,7.602067,1796.59495,0.020969,3.242306,4.94277,13140.61588,0.126602,50.975588,0.307455,0.001056
000000085772.png,0,6.723382,264.382291,0.006452,3.692959,4.127089,3498.774499,0.043434,37.340009,0.234371,0.000116
000000085823.png,0,7.663195,2754.85244,0.036921,3.50498,6.118534,26747.983315,0.221764,44.217009,0.477994,0.000225
000000085911.png,0,7.197735,2293.886966,0.021484,3.360294,5.590043,18328.593153,0.139694,51.997408,0.192489,0.000364
000000086220.png,0,7.610034,1963.292265,0.017961,3.603659,5.255878,22964.621285,0.129612,48.273259,0.233834,0.000217
000000086483.png,0,7.634921,1137.774655,0.028876,4.410361,5.564266,22430.560323,0.149548,59.355274,0.340835,1.2e-05
000000086582.png,0,7.591412,728.439427,0.011587,3.518603,4.586331,7026.916469,0.078312,50.947602,0.340115,1.1e-05
000000086755.png,0,6.681257,2011.14051,0.009362,2.80914,4.285754,11256.712014,0.068802,76.382039,0.139712,0.000255
000000086956.png,0,6.918806,499.216775,0.010687,3.344659,4.1618,5395.802494,0.059509,50.880073,0.547985,0.000255
000000087038.png,0,7.012611,1442.121777,0.008483,2.865222,4.599554,9293.901721,0.076866,61.334847,0.084837,0.001804
000000087144.png,0,7.935108,4076.375498,0.03183,2.846335,5.34271,24727.327408,0.145962,60.291273,0.249411,0.002536
000000087244.png,0,7.058267,1632.822024,0.039851,3.781121,5.484659,16172.57,0.168301,56.163864,0.0,0.000199
000000087470.png,0,7.572499,1432.475536,0.016168,3.217344,5.348525,11838.357146,0.11805,51.471498,0.239345,0.000718
000000087476.png,0,7.343336,548.862343,0.016261,3.568759,4.580317,6066.956587,0.067013,43.524783,0.397372,0.000292
000000087742.png,0,7.0266,1614.397416,0.013394,3.540142,4.771215,14815.159832,0.104973,74.75283,0.248,0.006682
000000087875.png,0,7.647334,953.719789,0.009493,3.111522,5.404814,6750.266603,0.144848,48.58798,0.501266,0.000303
000000088040.png,0,7.799173,3129.737265,0.038372,3.397337,5.463372,24972.091032,0.153969,62.853408,0.534536,0.000414
000000088218.png,0,7.062101,2306.730986,0.013877,2.465263,3.110788,10401.350455,0.046314,37.326486,0.441822,0.0028
000000088250.png,0,7.163082,524.070631,0.00604,3.163279,5.232854,2264.118355,0.057297,33.533591,0.23201,0.000751
000000088265.png,0,7.740774,5556.838321,0.037792,3.028111,6.379339,24856.732158,0.272293,57.198456,0.189006,0.001479
000000088269.png,0,7.286799,1893.187039,0.023839,2.747722,4.979419,8939.878061,0.121849,47.571977,0.625689,1.9e-05
000000088345.png,0,6.49606,896.382532,0.020572,3.156138,3.800143,8436.577995,0.051678,23.499631,0.191527,0.000186
000000088432.png,0,7.731744,3049.505598,0.030741,2.879082,5.504819,18251.212938,0.155495,53.577978,0.27047,0.000242
000000088462.png,0,7.4908,1295.237731,0.017976,3.810719,5.36471,12508.595334,0.120354,44.179796,0.25492,0.000512
000000088485.png,0,7.574004,276.523554,0.004097,4.039788,3.587479,5335.85642,0.043953,69.489374,0.215421,0.000225
000000088848.png,0,7.665214,4825.320675,0.023382,2.535627,5.896526,19200.013575,0.21476,58.98356,0.323312,0.003709
000000088951.png,0,7.917802,4301.931078,0.051175,3.57523,6.254077,22467.181608,0.285297,53.905018,0.320945,0.003606
000000088970.png,0,7.194081,304.510177,0.013159,4.237768,4.370782,5878.379603,0.042381,48.774732,0.667341,2.5e-05
000000089045.png,0,7.702584,1365.675425,0.021075,3.570323,4.495656,14816.962051,0.105362,57.289691,0.669118,0.00057
000000089078.png,0,7.263001,696.904388,0.005717,3.387937,5.272614,5844.024064,0.108841,48.886004,0.156455,0.000203
000000089271.png,0,7.604704,1670.165023,0.013714,2.742495,5.221718,7033.75724,0.125111,54.039845,0.349874,0.001834
000000089296.png,0,7.4418,2236.382825,0.025704,3.150601,6.109825,10583.839181,0.261688,30.402254,0.248827,0.000528
000000089556.png,0,7.668899,2522.333257,0.019771,3.029982,5.089203,16141.052996,0.143028,73.352929,0.105661,0.000996
000000089648.png,0,7.474506,700.830058,0.019263,3.867966,4.959812,12230.413829,0.084385,51.248589,0.210932,0.00049
000000089670.png,0,7.469577,66.50629,0.002155,4.045988,4.367983,1761.014448,0.017574,47.482672,0.512423,3.7e-05
000000089697.png,0,7.684615,7923.132027,0.057171,2.597504,6.027069,25463.803676,0.218365,66.225162,0.325215,0.006098
000000089761.png,0,7.623467,4604.861796,0.051334,2.473521,5.947212,12715.430675,0.268536,57.216375,0.289125,0.001631
000000089880.png,0,6.706427,59.96503,0.002999,4.565088,4.275067,2061.600045,0.018688,33.421464,0.331664,2e-06
000000090003.png,0,7.628676,1796.978172,0.015888,2.83088,5.728265,5456.158478,0.212116,65.540176,0.495358,0.001465
000000090062.png,0,7.762829,3278.370641,0.039258,3.199392,6.042506,20823.781727,0.209679,52.305916,0.356377,0.001805
000000090108.png,0,7.545985,400.235571,0.003966,3.165491,3.932506,3223.68707,0.037605,48.623075,0.228987,5e-06
000000090155.png,0,7.45208,2385.459628,0.01356,3.103075,4.773661,14357.661914,0.135448,77.088827,0.23108,9.8e-05
000000090208.png,0,7.84625,4277.587499,0.042157,3.004829,5.98058,19525.830286,0.219234,52.544679,0.35992,0.00043
000000090284.png,0,6.310311,804.78244,0.007524,2.969894,3.931813,9723.194409,0.046574,35.269166,0.673836,0.000533
000000090631.png,0,5.837747,126.149353,0.001296,3.777699,3.429915,2186.145118,0.012386,19.989576,0.2704,5.2e-05
000000090891.png,0,7.904028,3199.01202,0.037031,3.378087,6.115233,18946.140878,0.250362,54.462272,0.447076,0.00077
000000090956.png,0,6.222275,1500.752356,0.006058,2.898484,5.644038,6611.145666,0.148598,20.846483,0.028287,0.000452
000000091406.png,0,7.457747,800.246431,0.013908,3.825694,4.681312,12064.178663,0.093651,53.392318,0.313666,0.000477
000000091495.png,0,7.361658,1290.227056,0.014966,3.546032,4.180126,16367.134974,0.068363,67.823156,0.367152,8.1e-05
000000091500.png,0,7.375748,408.237755,0.007115,3.355968,4.94251,4884.965146,0.065361,39.20544,0.448486,5e-05
000000091615.png,0,7.481761,609.623457,0.007124,3.620603,4.991485,7197.949687,0.076481,44.560496,0.404107,0.000229
000000091619.png,0,7.403899,1524.570146,0.011258,3.26362,5.10079,11297.203995,0.065075,64.680527,0.106031,0.00129
000000091654.png,0,7.173435,344.646512,0.003072,3.072162,5.03241,2069.449393,0.054325,36.831525,0.521553,0.000196
000000091779.png,0,7.794554,916.723631,0.012278,3.303745,4.692101,8347.000817,0.094173,62.904689,0.369154,0.001655
000000091921.png,0,7.620286,5562.645491,0.052951,2.451152,5.98012,19083.413449,0.206161,61.554577,0.350918,0.003655
000000092053.png,0,6.964007,398.450138,0.021496,3.613807,3.717949,5135.125991,0.04702,33.489476,0.743059,0.00061
000000092091.png,0,7.763577,2580.199047,0.022416,2.733041,5.465392,11979.557056,0.136066,51.49311,0.478617,0.000977
000000092124.png,0,7.210591,163.015814,0.001867,4.02912,4.046663,2387.613939,0.017178,41.705454,0.40166,4e-06
000000092177.png,0,7.170341,1204.522931,0.022403,3.25623,3.682587,17331.103718,0.044476,61.96593,0.504025,7.7e-05
000000092416.png,0,7.723267,2092.931548,0.011936,2.852316,5.032629,10639.851006,0.136208,77.200925,0.230034,0.000696
000000092660.png,0,7.790829,851.064857,0.009848,3.713683,5.071079,9290.346646,0.133785,46.936742,0.425588,0.000571
000000092839.png,0,7.724512,1439.459482,0.013135,2.713526,5.230733,6291.823729,0.101143,57.955097,0.285744,0.001306
000000092939.png,0,7.8425,521.316208,0.005738,3.707469,4.673978,5918.884905,0.076374,64.792974,0.290645,7.3e-05
000000093154.png,0,7.556358,1795.838329,0.020107,3.275275,5.329054,14113.598366,0.129303,48.001926,0.168662,0.000611
000000093261.png,0,7.791969,3011.841136,0.0307,3.760574,6.110917,20644.571269,0.245876,49.830304,0.363883,0.000336
000000093353.png,0,7.557236,58.239477,0.00272,4.077557,4.603414,2364.700599,0.02494,65.674646,0.583202,5e-06
000000093437.png,0,6.968649,1181.643101,0.015875,3.920996,5.196468,11342.646719,0.114258,51.912612,0.269286,0.000905
000000093717.png,0,7.16605,3478.884713,0.084035,3.107716,5.447828,23373.499033,0.136158,44.049727,0.253553,0.002631
000000093965.png,0,7.517634,5128.03104,0.073474,2.787421,6.16757,27972.931459,0.255177,30.992546,0.456508,0.001137
000000094157.png,0,6.779492,1202.123143,0.010264,3.968477,4.787611,13602.431678,0.139011,60.291096,0.17251,9.3e-05
000000094185.png,0,7.523097,2608.447497,0.0373,3.130963,5.626407,20346.925157,0.158707,54.381463,0.24755,0.001003
000000094326.png,0,7.777207,1147.958631,0.017582,3.985829,5.904481,11159.80927,0.195602,48.203342,0.437079,6.2e-05
000000094336.png,0,7.427404,252.333802,0.00381,4.768667,4.507578,8568.084246,0.056595,84.625622,0.452534,5.3e-05
000000094614.png,0,5.700543,881.414597,0.005829,3.487956,3.502126,11314.253498,0.040939,48.28877,0.052392,0.000453
000000094751.png,0,7.024455,1288.365673,0.016525,3.894636,4.816031,14809.668244,0.120735,37.700046,0.32736,0.000318
000000094852.png,0,7.128621,6468.835608,0.027037,1.742546,6.112751,10565.395655,0.23624,31.446558,0.394873,0.002866
000000094871.png,0,7.807511,3587.236533,0.025924,2.586321,5.789071,11524.20435,0.204433,51.40775,0.304266,0.000396
000000094944.png,0,7.254454,1026.757788,0.014449,3.254027,5.185205,7004.583932,0.111298,39.680716,0.274046,0.000227
000000095069.png,0,7.185089,1341.981935,0.008772,3.089444,4.201171,10606.219274,0.079742,87.260921,0.285463,0.000211
000000095155.png,0,6.189075,790.838646,0.004486,3.403581,4.775924,7003.019591,0.051155,40.721788,0.078371,3.9e-05
000000095707.png,0,7.483714,537.776058,0.011712,3.946504,4.551033,5178.665474,0.08366,63.864627,0.324157,5.4e-05
000000095786.png,0,7.694581,22.260871,0.001496,4.260348,4.713304,1029.165815,0.007137,65.523151,0.298215,1e-06
000000095843.png,0,7.378369,1009.093224,0.014197,3.742596,4.135538,13766.967569,0.06181,68.889531,0.23338,4.7e-05
000000095862.png,0,7.454748,2283.338075,0.032291,3.576832,5.629087,14241.900177,0.230305,31.675844,0.294045,2.9e-05
000000095899.png,0,6.881629,1889.547885,0.011351,2.757817,4.342987,12680.034391,0.082668,37.80583,0.513893,0.000965
000000096001.png,0,7.534297,1382.913547,0.007444,3.151248,5.03287,8551.246109,0.093182,47.271699,0.286218,0.00012
000000096427.png,0,6.517992,322.397258,0.004047,3.700158,3.510041,3853.922768,0.036358,38.048302,0.476361,0.000141
000000096493.png,0,7.48764,781.599083,0.006926,3.17551,4.735576,4302.552689,0.054596,60.757239,0.281328,0.000543
000000096549.png,0,6.931687,115.690945,0.008325,4.555162,4.594597,5651.269824,0.041176,40.442542,0.293759,1e-06
000000096825.png,0,7.360258,1417.556077,0.021336,3.299974,5.290234,9041.69502,0.153603,75.063435,0.338153,0.000665
000000096960.png,0,7.444747,491.253942,0.005818,3.118313,5.556298,3141.285376,0.067162,50.748897,0.85496,0.000229
000000097022.png,0,7.518795,504.007414,0.008533,3.782123,4.664104,6748.611131,0.066605,41.938221,0.807853,0.00019
000000097230.png,0,7.471576,994.571845,0.005342,2.565666,4.692822,3077.644198,0.06982,73.763071,0.35618,0.001348
000000097278.png,0,7.39277,972.69989,0.00532,3.253092,4.330424,9031.885466,0.05159,78.527535,0.225259,0.000569
000000097337.png,0,7.425125,1079.037391,0.0248,3.826469,5.098567,11336.667613,0.10025,58.899762,0.517518,0.000336
000000097585.png,0,7.785267,1787.544609,0.012383,2.982273,5.010128,11723.557621,0.118343,59.130635,0.273019,0.000986
000000097679.png,0,7.112708,2583.205545,0.011609,2.464921,4.713641,9822.609791,0.116219,55.238777,0.096112,0.00172
000000097924.png,0,7.368253,580.582143,0.006153,4.066033,5.239664,8263.276414,0.120365,66.600123,0.132342,8.6e-05
000000097988.png,0,7.750833,4773.01336,0.028146,2.450074,5.574196,17819.963514,0.160774,59.741867,0.418992,0.002883
000000097994.png,0,7.53973,497.485005,0.007901,3.775866,3.805596,6860.08226,0.056927,83.623864,0.234249,0.0001
000000098018.png,0,7.87383,199.03178,0.003461,4.15957,4.664979,4033.892518,0.048668,68.197039,0.261704,4e-06
000000098261.png,0,5.696764,21.879256,0.000409,4.831419,4.178553,3785.312616,0.018543,64.708071,0.191443,1e-06
000000098287.png,0,6.91164,3437.013082,0.0237,3.217724,5.780923,21385.017096,0.182243,88.699586,0.0,0.000335
000000098392.png,0,7.313737,1701.776809,0.013672,3.232142,4.776997,15569.095685,0.107494,72.574938,0.122636,0.001097
000000098497.png,0,7.410927,2595.38293,0.015045,2.660527,4.178361,13267.344176,0.069771,52.011685,0.278979,0.000648
000000098520.png,0,6.844158,415.014844,0.003466,3.35434,4.490921,4551.903573,0.049751,49.981872,0.04942,0.000124
000000098633.png,0,7.578577,545.944331,0.007335,3.46022,4.19309,4879.672061,0.042393,66.925709,0.320337,0.000136
000000098716.png,0,6.9769,1158.967135,0.01288,4.022135,5.859906,15128.042758,0.140705,30.296743,0.0,2.5e-05
000000098839.png,0,7.688883,1361.881305,0.014422,3.138396,4.628863,12329.647001,0.086544,68.292589,0.166633,0.000953
000000098853.png,0,7.525633,1065.595747,0.014599,3.632321,5.272268,13212.975255,0.109695,59.14472,0.446651,0.000753
000000099024.png,0,7.190634,1844.616119,0.007962,2.428726,5.009512,6226.293742,0.06432,37.514541,0.148113,0.000629
000000099039.png,0,7.415425,1047.03508,0.008594,3.359287,5.214885,10795.871042,0.130135,51.180583,0.172702,0.000103
000000099053.png,0,7.75687,728.220395,0.006774,3.130577,4.811902,5395.652408,0.088673,49.051386,0.622136,0.000207
000000099054.png,0,7.399757,1528.205148,0.016959,3.402183,4.849854,14867.168651,0.112022,42.796185,0.204785,0.000297
000000099114.png,0,7.303517,519.473993,0.022771,4.334625,5.636273,7195.844048,0.136379,37.982164,0.208588,0.000198
000000099182.png,0,7.619026,1335.487148,0.029979,4.09864,4.901465,18732.589307,0.111286,61.398721,0.259436,0.000162
000000099242.png,0,4.483601,290.021175,0.001457,3.682813,3.454218,4401.169236,0.016808,33.449569,0.064722,0.000216
000000099428.png,0,7.55841,549.316615,0.010106,3.426182,4.713906,7121.631567,0.06356,56.722969,0.380104,0.000403
000000099810.png,0,7.184881,16.427991,0.000889,4.17899,3.620263,783.84204,0.009979,36.743948,0.245564,1e-06
000000100238.png,0,7.506868,2172.32656,0.013904,2.858567,5.170778,11287.018744,0.123352,62.89533,0.21818,0.000596
000000100274.png,0,7.543518,2415.259958,0.021469,3.136154,5.46126,14411.38243,0.14167,62.352499,0.19128,0.000396
000000100283.png,0,7.017884,639.369602,0.020567,3.332049,4.979493,6791.271251,0.081604,47.371276,0.500404,0.00072
000000100428.png,0,7.771789,1458.61306,0.014685,2.957285,5.066743,10797.095037,0.092186,64.251338,0.169773,0.000727
